
0.3865	2.3424E-01
0.387	2.3672E-01
0.3875	2.3366E-01
0.388	2.3175E-01
0.3885	2.3048E-01
0.389	2.5061E-01
0.3895	2.7819E-01
0.39	2.9229E-01
0.3905	2.9519E-01
0.391	3.1317E-01
0.3915	3.1809E-01
0.392	2.9328E-01
0.3925	2.4481E-01
0.393	1.7751E-01
0.3935	1.4136E-01
0.394	1.8390E-01
0.3945	2.5406E-01
0.395	3.0048E-01
0.3955	3.2051E-01
0.396	2.8222E-01
0.3965	2.0551E-01
0.397	1.5941E-01
0.3975	2.3576E-01
0.398	3.1972E-01
0.3985	3.7811E-01
0.399	4.0204E-01
0.3995	4.1490E-01
0.4	8.3989E-01
0.401	8.7691E-01
0.402	9.1387E-01
0.403	8.8211E-01
0.404	8.9849E-01
0.405	8.7849E-01
0.406	8.5878E-01
0.407	8.4545E-01
0.408	8.8488E-01
0.409	9.4717E-01
0.41	8.0910E-01
0.411	9.0770E-01
0.412	9.6686E-01
0.413	9.2951E-01
0.414	9.2134E-01
0.415	9.5569E-01
0.416	9.8628E-01
0.417	9.6392E-01
0.418	9.2392E-01
0.419	9.6354E-01
0.42	8.8467E-01
0.421	1.0067E+00
0.422	9.9499E-01
0.423	9.6531E-01
0.424	9.6182E-01
0.425	9.9312E-01
0.426	9.6667E-01
0.427	9.3550E-01
0.428	9.4625E-01
0.429	8.7766E-01
0.43	7.0134E-01
0.431	6.3779E-01
0.432	1.0628E+00
0.433	9.9050E-01
0.434	9.1653E-01
0.435	1.0070E+00
0.436	1.1061E+00
0.437	1.1306E+00
0.438	9.9368E-01
0.439	9.5753E-01
0.44	1.0993E+00
0.441	1.0859E+00
0.442	1.1640E+00
0.443	1.1823E+00
0.444	1.1537E+00
0.445	1.1992E+00
0.446	1.0766E+00
0.447	1.2257E+00
0.448	1.2422E+00
0.449	1.2409E+00
0.45	1.2881E+00
0.451	1.3376E+00
0.452	1.2822E+00
0.453	1.1854E+00
0.454	1.2730E+00
0.455	1.2655E+00
0.456	1.3088E+00
0.457	1.3213E+00
0.458	1.2946E+00
0.459	1.2859E+00
0.46	1.2791E+00
0.461	1.3255E+00
0.462	1.3392E+00
0.463	1.3452E+00
0.464	1.3055E+00
0.465	1.2905E+00
0.466	1.3190E+00
0.467	1.2616E+00
0.468	1.3178E+00
0.469	1.3247E+00
0.47	1.2749E+00
0.471	1.2975E+00
0.472	1.3661E+00
0.473	1.3144E+00
0.474	1.3304E+00
0.475	1.3755E+00
0.476	1.3299E+00
0.477	1.3392E+00
0.478	1.3839E+00
0.479	1.3586E+00
0.48	1.3825E+00
0.481	1.3836E+00
0.482	1.3899E+00
0.483	1.3742E+00
0.484	1.3492E+00
0.485	1.3457E+00
0.486	1.0918E+00
0.487	1.2235E+00
0.488	1.3252E+00
0.489	1.2492E+00
0.49	1.3968E+00
0.491	1.3435E+00
0.492	1.2818E+00
0.493	1.3719E+00
0.494	1.3402E+00
0.495	1.4238E+00
0.496	1.3548E+00
0.497	1.3788E+00
0.498	1.3421E+00
0.499	1.3429E+00
0.5	1.3391E+00
0.501	1.2990E+00
0.502	1.2991E+00
0.503	1.3597E+00
0.504	1.2682E+00
0.505	1.3598E+00
0.506	1.4153E+00
0.507	1.3548E+00
0.508	1.3210E+00
0.509	1.3850E+00
0.51	1.3497E+00
0.511	1.3753E+00
0.512	1.4125E+00
0.513	1.3277E+00
0.514	1.3003E+00
0.515	1.3385E+00
0.516	1.3514E+00
0.517	1.1017E+00
0.518	1.2605E+00
0.519	1.2222E+00
0.52	1.3349E+00
0.521	1.3452E+00
0.522	1.3760E+00
0.523	1.2976E+00
0.524	1.3962E+00
0.525	1.3859E+00
0.526	1.3479E+00
0.527	1.1795E+00
0.528	1.3508E+00
0.529	1.4142E+00
0.53	1.3598E+00
0.531	1.4348E+00
0.532	1.4094E+00
0.533	1.2590E+00
0.534	1.3491E+00
0.535	1.3701E+00
0.536	1.4292E+00
0.537	1.3229E+00
0.538	1.3896E+00
0.539	1.3558E+00
0.54	1.3096E+00
0.541	1.2595E+00
0.542	1.3714E+00
0.543	1.3493E+00
0.544	1.3971E+00
0.545	1.3657E+00
0.546	1.3536E+00
0.547	1.3717E+00
0.548	1.3331E+00
0.549	1.3752E+00
0.55	1.3648E+00
0.551	1.3639E+00
0.552	1.3923E+00
0.553	1.3533E+00
0.554	1.3802E+00
0.555	1.3883E+00
0.556	1.3651E+00
0.557	1.3321E+00
0.558	1.3613E+00
0.559	1.2885E+00
0.56	1.3118E+00
0.561	1.3885E+00
0.562	1.3225E+00
0.563	1.3731E+00
0.564	1.3466E+00
0.565	1.3555E+00
0.566	1.2823E+00
0.567	1.3673E+00
0.568	1.3554E+00
0.569	1.3228E+00
0.57	1.3240E+00
0.571	1.2810E+00
0.572	1.3534E+00
0.573	1.3595E+00
0.574	1.3527E+00
0.575	1.3225E+00
0.576	1.3118E+00
0.577	1.3452E+00
0.578	1.3040E+00
0.579	1.3230E+00
0.58	1.3455E+00
0.581	1.3518E+00
0.582	1.3729E+00
0.583	1.3872E+00
0.584	1.3845E+00
0.585	1.3737E+00
0.586	1.3409E+00
0.587	1.3708E+00
0.588	1.3403E+00
0.589	1.1582E+00
0.59	1.2316E+00
0.591	1.3171E+00
0.592	1.2900E+00
0.593	1.3086E+00
0.594	1.3029E+00
0.595	1.2870E+00
0.596	1.3260E+00
0.597	1.3303E+00
0.598	1.3142E+00
0.599	1.3145E+00
0.6	1.3278E+00
0.601	1.3123E+00
0.602	1.2928E+00
0.603	1.3205E+00
0.604	1.3439E+00
0.605	1.3418E+00
0.606	1.3353E+00
0.607	1.3434E+00
0.608	1.3392E+00
0.609	1.3292E+00
0.61	1.3237E+00
0.611	1.3170E+00
0.612	1.3370E+00
0.613	1.3182E+00
0.614	1.2783E+00
0.615	1.3254E+00
0.616	1.2906E+00
0.617	1.2744E+00
0.618	1.3228E+00
0.619	1.3292E+00
0.62	1.3299E+00
0.621	1.3359E+00
0.622	1.2882E+00
0.623	1.2793E+00
0.624	1.2751E+00
0.625	1.2667E+00
0.626	1.2655E+00
0.627	1.3022E+00
0.628	1.2328E+00
0.629	1.2758E+00
0.63	1.2589E+00
0.631	1.2799E+00
0.632	1.2327E+00
0.633	1.3110E+00
0.634	1.2907E+00
0.635	1.3065E+00
0.636	1.2768E+00
0.637	1.3204E+00
0.638	1.3292E+00
0.639	1.3238E+00
0.64	1.2962E+00
0.641	1.2970E+00
0.642	1.2995E+00
0.643	1.3130E+00
0.644	1.3074E+00
0.645	1.3170E+00
0.646	1.2797E+00
0.647	1.2744E+00
0.648	1.2625E+00
0.649	1.2234E+00
0.65	1.2299E+00
0.651	1.3071E+00
0.652	1.2558E+00
0.653	1.2950E+00
0.654	1.2807E+00
0.655	1.2220E+00
0.656	1.0727E+00
0.657	1.1218E+00
0.658	1.2540E+00
0.659	1.2586E+00
0.66	1.2668E+00
0.661	1.2618E+00
0.662	1.2518E+00
0.663	1.2539E+00
0.664	1.2647E+00
0.665	1.2871E+00
0.666	1.2860E+00
0.667	1.2767E+00
0.668	1.2810E+00
0.669	1.3032E+00
0.67	1.2853E+00
0.671	1.2829E+00
0.672	1.2651E+00
0.673	1.2760E+00
0.674	1.2742E+00
0.675	1.2639E+00
0.676	1.2786E+00
0.677	1.2669E+00
0.678	1.2737E+00
0.679	1.2629E+00
0.68	1.2650E+00
0.681	1.2601E+00
0.682	1.2662E+00
0.683	1.2526E+00
0.684	1.2445E+00
0.685	1.2454E+00
0.686	1.2174E+00
0.687	8.8285E-01
0.688	1.0195E+00
0.689	1.0260E+00
0.69	1.0746E+00
0.691	1.1201E+00
0.692	1.1516E+00
0.693	1.1446E+00
0.694	1.1318E+00
0.695	1.1538E+00
0.696	1.1513E+00
0.697	1.2151E+00
0.698	1.1961E+00
0.699	1.1721E+00
0.7	1.1636E+00
0.701	1.1489E+00
0.702	1.1500E+00
0.703	1.1567E+00
0.704	1.1864E+00
0.705	1.1989E+00
0.706	1.1925E+00
0.707	1.1875E+00
0.708	1.1839E+00
0.709	1.1880E+00
0.71	1.1954E+00
0.711	1.1934E+00
0.712	1.1856E+00
0.713	1.1719E+00
0.714	1.1823E+00
0.715	1.1428E+00
0.716	1.1548E+00
0.717	1.0081E+00
0.718	9.3873E-01
0.719	8.4274E-01
0.72	8.9940E-01
0.721	9.8967E-01
0.722	1.1281E+00
0.723	1.0423E+00
0.724	9.6305E-01
0.725	9.4741E-01
0.726	9.8638E-01
0.727	9.8988E-01
0.728	9.4968E-01
0.729	9.5503E-01
0.73	1.0294E+00
0.731	9.7702E-01
0.732	1.0520E+00
0.733	1.0901E+00
0.734	1.1261E+00
0.735	1.1101E+00
0.736	1.0994E+00
0.737	1.0978E+00
0.738	1.1184E+00
0.739	1.0855E+00
0.74	1.1119E+00
0.741	1.1078E+00
0.742	1.1084E+00
0.743	1.1316E+00
0.744	1.1408E+00
0.745	1.1404E+00
0.746	1.1381E+00
0.747	1.1389E+00
0.748	1.1323E+00
0.749	1.1286E+00
0.75	1.1273E+00
0.751	1.1224E+00
0.752	1.1265E+00
0.753	1.1210E+00
0.754	1.1353E+00
0.755	1.1321E+00
0.756	1.1185E+00
0.757	1.1176E+00
0.758	1.1246E+00
0.759	1.0932E+00
0.76	2.4716E-01
0.761	1.4328E-01
0.762	6.3491E-01
0.763	3.5217E-01
0.764	4.9885E-01
0.765	6.3377E-01
0.766	7.5080E-01
0.767	8.9574E-01
0.768	1.0222E+00
0.769	1.0347E+00
0.77	1.0646E+00
0.771	1.0716E+00
0.772	1.0802E+00
0.773	1.0797E+00
0.774	1.0800E+00
0.775	1.0801E+00
0.776	1.0827E+00
0.777	1.0764E+00
0.778	1.0754E+00
0.779	1.0803E+00
0.78	1.0687E+00
0.781	1.0662E+00
0.782	1.0714E+00
0.783	1.0672E+00
0.784	1.0602E+00
0.785	1.0649E+00
0.786	1.0656E+00
0.787	1.0530E+00
0.788	1.0399E+00
0.789	1.0359E+00
0.79	1.0045E+00
0.791	1.0179E+00
0.792	1.0084E+00
0.793	1.0015E+00
0.794	1.0101E+00
0.795	1.0066E+00
0.796	9.8985E-01
0.797	1.0057E+00
0.798	1.0245E+00
0.799	1.0048E+00
0.8	9.8859E-01
0.801	9.9978E-01
0.802	1.0011E+00
0.803	9.8288E-01
0.804	9.9452E-01
0.805	9.7270E-01
0.806	1.0122E+00
0.807	1.0018E+00
0.808	9.9844E-01
0.809	9.7353E-01
0.81	9.7488E-01
0.811	9.7273E-01
0.812	9.4882E-01
0.813	9.3236E-01
0.814	8.3681E-01
0.815	8.2927E-01
0.816	7.7171E-01
0.817	7.8984E-01
0.818	7.6299E-01
0.819	8.3844E-01
0.82	7.9899E-01
0.821	9.2292E-01
0.822	8.8081E-01
0.823	6.2576E-01
0.824	8.6619E-01
0.825	8.9752E-01
0.826	8.6530E-01
0.827	9.1178E-01
0.828	7.8870E-01
0.829	8.6135E-01
0.83	8.4930E-01
0.831	8.5666E-01
0.832	8.2961E-01
0.833	8.8622E-01
0.834	8.6608E-01
0.835	9.2917E-01
0.836	9.0135E-01
0.837	9.3493E-01
0.838	9.2585E-01
0.839	9.2783E-01
0.84	9.4124E-01
0.841	9.3626E-01
0.842	9.2411E-01
0.843	9.3171E-01
0.844	9.1434E-01
0.845	9.4226E-01
0.846	9.4447E-01
0.847	9.1947E-01
0.848	9.2010E-01
0.849	9.1447E-01
0.85	8.2900E-01
0.851	9.0454E-01
0.852	8.9942E-01
0.853	8.9540E-01
0.854	7.9000E-01
0.855	8.4746E-01
0.856	9.0343E-01
0.857	9.2059E-01
0.858	9.2094E-01
0.859	9.2081E-01
0.86	9.1764E-01
0.861	9.1648E-01
0.862	9.2367E-01
0.863	9.2934E-01
0.864	9.0956E-01
0.865	8.9487E-01
0.866	7.8882E-01
0.867	8.5066E-01
0.868	8.9140E-01
0.869	8.8252E-01
0.87	8.9933E-01
0.871	8.8671E-01
0.872	8.9887E-01
0.873	8.8999E-01
0.874	8.7451E-01
0.875	8.6204E-01
0.876	8.8625E-01
0.877	8.8948E-01
0.878	8.8607E-01
0.879	8.7144E-01
0.88	8.7434E-01
0.881	8.4563E-01
0.882	8.6787E-01
0.883	8.6494E-01
0.884	8.6859E-01
0.885	8.7913E-01
0.886	8.4515E-01
0.887	8.4799E-01
0.888	8.5899E-01
0.889	8.7041E-01
0.89	8.6078E-01
0.891	8.6255E-01
0.892	8.4688E-01
0.893	8.1412E-01
0.894	7.9413E-01
0.895	7.5956E-01
0.896	7.1265E-01
0.897	6.2310E-01
0.898	6.7137E-01
0.899	5.1461E-01
0.9	6.9429E-01
0.901	5.6162E-01
0.902	6.2500E-01
0.903	6.4483E-01
0.904	7.8862E-01
0.905	7.6337E-01
0.906	7.2502E-01
0.907	5.9833E-01
0.908	6.1091E-01
0.909	6.5912E-01
0.91	5.8553E-01
0.911	6.2580E-01
0.912	6.4508E-01
0.913	5.8906E-01
0.914	5.8740E-01
0.915	6.3550E-01
0.916	5.4099E-01
0.917	6.8350E-01
0.918	5.5612E-01
0.919	6.9161E-01
0.92	6.9657E-01
0.921	7.3004E-01
0.922	6.5584E-01
0.923	6.9698E-01
0.924	6.7571E-01
0.925	6.6621E-01
0.926	6.5875E-01
0.927	7.3684E-01
0.928	5.5363E-01
0.929	5.1792E-01
0.93	4.0679E-01
0.931	3.8540E-01
0.932	2.8386E-01
0.933	2.3459E-01
0.934	1.3604E-01
0.935	2.3690E-01
0.936	1.5267E-01
0.937	1.5453E-01
0.938	1.8962E-01
0.939	3.7591E-01
0.94	4.4411E-01
0.941	3.5071E-01
0.942	3.8192E-01
0.943	2.6289E-01
0.944	2.6987E-01
0.945	3.4729E-01
0.946	1.8409E-01
0.947	3.5010E-01
0.948	2.5911E-01
0.949	4.6514E-01
0.95	1.3944E-01
0.951	4.5563E-01
0.952	2.5418E-01
0.953	3.2442E-01
0.954	3.9988E-01
0.955	3.2204E-01
0.956	3.0996E-01
0.957	2.5591E-01
0.958	4.3453E-01
0.959	3.5294E-01
0.96	3.9685E-01
0.961	4.3481E-01
0.962	4.1664E-01
0.963	4.7585E-01
0.964	4.3242E-01
0.965	4.7469E-01
0.966	4.7377E-01
0.967	4.7353E-01
0.968	6.1301E-01
0.969	6.4480E-01
0.97	5.9689E-01
0.971	6.7059E-01
0.972	6.4629E-01
0.973	5.7081E-01
0.974	5.4170E-01
0.975	5.5536E-01
0.976	5.3872E-01
0.977	6.0084E-01
0.978	5.7903E-01
0.979	6.0046E-01
0.98	5.6941E-01
0.981	6.7058E-01
0.982	6.5102E-01
0.983	6.2915E-01
0.984	6.9290E-01
0.985	6.4734E-01
0.986	7.0553E-01
0.987	6.9489E-01
0.988	6.9059E-01
0.989	7.0391E-01
0.99	6.8843E-01
0.991	7.0833E-01
0.992	7.0597E-01
0.993	6.9325E-01
0.994	7.0891E-01
0.995	7.0673E-01
0.996	7.0409E-01
0.997	6.9555E-01
0.998	6.9481E-01
0.999	6.9455E-01
1	6.9159E-01
1.001	7.0013E-01
1.002	6.8498E-01
1.003	6.9086E-01
1.004	6.8056E-01
1.005	6.4140E-01
1.006	6.7047E-01
1.007	6.8463E-01
1.008	6.8407E-01
1.009	6.7742E-01
1.01	6.7695E-01
1.011	6.8034E-01
1.012	6.7667E-01
1.013	6.7556E-01
1.014	6.7848E-01
1.015	6.6676E-01
1.016	6.6976E-01
1.017	6.6237E-01
1.018	6.7263E-01
1.019	6.4880E-01
1.02	6.5839E-01
1.021	6.6107E-01
1.022	6.4980E-01
1.023	6.5490E-01
1.024	6.5077E-01
1.025	6.5727E-01
1.026	6.5625E-01
1.027	6.5318E-01
1.028	6.5398E-01
1.029	6.4687E-01
1.03	6.5092E-01
1.031	6.4799E-01
1.032	6.4852E-01
1.033	6.3751E-01
1.034	6.4136E-01
1.035	6.4348E-01
1.036	6.4323E-01
1.037	6.3664E-01
1.038	6.3361E-01
1.039	6.3802E-01
1.04	6.3366E-01
1.041	6.3379E-01
1.042	6.3406E-01
1.043	6.2773E-01
1.044	6.3067E-01
1.045	6.2712E-01
1.046	6.1078E-01
1.047	6.2008E-01
1.048	6.2559E-01
1.049	6.2206E-01
1.05	6.1802E-01
1.051	6.1862E-01
1.052	6.1487E-01
1.053	6.1302E-01
1.054	6.1048E-01
1.055	6.1242E-01
1.056	6.1055E-01
1.057	6.0910E-01
1.058	6.0286E-01
1.059	5.8453E-01
1.06	6.0073E-01
1.061	5.8694E-01
1.062	5.9782E-01
1.063	5.8815E-01
1.064	5.9722E-01
1.065	5.9461E-01
1.066	5.8330E-01
1.067	5.8637E-01
1.068	5.8561E-01
1.069	5.5428E-01
1.07	5.7178E-01
1.071	5.8304E-01
1.072	5.8194E-01
1.073	5.7086E-01
1.074	5.8780E-01
1.075	5.6054E-01
1.076	5.8141E-01
1.077	5.7175E-01
1.078	5.7076E-01
1.079	5.7210E-01
1.08	5.6519E-01
1.081	5.4973E-01
1.082	5.5773E-01
1.083	5.6603E-01
1.084	5.4775E-01
1.085	5.6163E-01
1.086	5.2496E-01
1.087	5.3685E-01
1.088	5.6159E-01
1.089	5.4856E-01
1.09	5.2656E-01
1.091	5.5722E-01
1.092	5.5048E-01
1.093	4.8417E-01
1.094	5.1120E-01
1.095	4.9363E-01
1.096	4.7731E-01
1.097	5.4805E-01
1.098	4.7709E-01
1.099	4.8161E-01
1.1	4.6113E-01
1.101	4.7169E-01
1.102	4.4513E-01
1.103	4.4291E-01
1.104	4.4412E-01
1.105	4.8065E-01
1.106	3.7840E-01
1.107	4.5866E-01
1.108	3.9517E-01
1.109	3.9249E-01
1.11	4.5496E-01
1.111	3.1572E-01
1.112	3.9330E-01
1.113	2.5599E-01
1.114	2.8576E-01
1.115	2.3833E-01
1.116	1.9223E-01
1.117	7.6164E-02
1.118	2.0763E-01
1.119	1.0821E-01
1.12	1.3562E-01
1.121	1.7753E-01
1.122	7.8159E-02
1.123	1.2255E-01
1.124	1.0397E-01
1.125	1.3794E-01
1.126	4.9394E-02
1.127	1.5032E-01
1.128	9.4946E-02
1.129	1.0133E-01
1.13	6.7568E-02
1.131	2.8201E-01
1.132	2.2359E-01
1.133	1.4661E-01
1.134	3.9988E-02
1.135	1.4819E-02
1.136	1.2320E-01
1.137	2.7472E-01
1.138	1.9428E-01
1.139	2.8484E-01
1.14	2.4447E-01
1.141	1.8486E-01
1.142	2.1481E-01
1.143	2.9758E-01
1.144	1.0843E-01
1.145	1.3976E-01
1.146	1.5085E-01
1.147	5.6715E-02
1.148	2.5898E-01
1.149	2.0894E-01
1.15	1.1648E-01
1.151	1.9453E-01
1.152	2.3666E-01
1.153	2.2762E-01
1.154	1.3643E-01
1.155	2.9903E-01
1.156	2.6837E-01
1.157	3.0040E-01
1.158	2.9770E-01
1.159	3.2163E-01
1.16	2.7371E-01
1.161	3.3167E-01
1.162	3.3412E-01
1.163	4.4644E-01
1.164	3.8332E-01
1.165	3.7080E-01
1.166	3.5781E-01
1.167	3.9105E-01
1.168	4.0018E-01
1.169	4.0348E-01
1.17	4.3731E-01
1.171	4.2750E-01
1.172	4.3370E-01
1.173	4.3522E-01
1.174	3.2193E-01
1.175	4.3142E-01
1.176	4.5447E-01
1.177	4.5040E-01
1.178	3.4391E-01
1.179	4.6114E-01
1.18	4.2052E-01
1.181	4.3423E-01
1.182	3.0903E-01
1.183	4.1853E-01
1.184	4.0083E-01
1.185	3.8908E-01
1.186	4.5518E-01
1.187	4.3494E-01
1.188	3.2039E-01
1.189	3.9685E-01
1.19	4.4124E-01
1.191	4.2638E-01
1.192	4.5171E-01
1.193	4.3370E-01
1.194	4.4751E-01
1.195	4.2671E-01
1.196	4.1188E-01
1.197	4.5527E-01
1.198	4.1426E-01
1.199	3.4869E-01
1.2	4.2789E-01
1.201	4.1735E-01
1.202	4.1743E-01
1.203	4.1441E-01
1.204	3.4645E-01
1.205	4.1714E-01
1.206	4.5872E-01
1.207	4.1044E-01
1.208	4.1379E-01
1.209	3.9548E-01
1.21	4.3267E-01
1.211	4.0319E-01
1.212	4.0572E-01
1.213	4.4804E-01
1.214	4.1443E-01
1.215	4.0851E-01
1.216	4.4509E-01
1.217	4.3457E-01
1.218	4.3842E-01
1.219	4.2639E-01
1.22	4.3724E-01
1.221	4.4413E-01
1.222	4.3096E-01
1.223	4.2400E-01
1.224	4.2788E-01
1.225	4.4141E-01
1.226	4.4696E-01
1.227	4.1360E-01
1.228	4.4544E-01
1.229	4.4608E-01
1.23	4.3928E-01
1.231	4.5067E-01
1.232	4.4525E-01
1.233	4.3359E-01
1.234	4.4893E-01
1.235	4.4409E-01
1.236	4.4795E-01
1.237	4.4259E-01
1.238	4.4694E-01
1.239	4.4194E-01
1.24	4.4011E-01
1.241	4.4130E-01
1.242	4.4179E-01
1.243	4.3712E-01
1.244	4.3499E-01
1.245	4.3622E-01
1.246	4.3902E-01
1.247	4.3715E-01
1.248	4.3828E-01
1.249	4.3930E-01
1.25	4.3684E-01
1.251	4.3260E-01
1.252	4.3106E-01
1.253	4.2803E-01
1.254	4.2416E-01
1.255	4.3088E-01
1.256	4.2096E-01
1.257	4.1630E-01
1.258	4.2549E-01
1.259	4.0868E-01
1.26	4.1235E-01
1.261	3.9371E-01
1.262	3.7867E-01
1.263	3.8300E-01
1.264	3.5568E-01
1.265	3.7871E-01
1.266	3.6881E-01
1.267	3.7159E-01
1.268	3.5475E-01
1.269	2.3656E-01
1.27	3.7087E-01
1.271	3.9062E-01
1.272	3.9114E-01
1.273	3.8874E-01
1.274	3.8864E-01
1.275	3.9455E-01
1.276	3.9895E-01
1.277	4.0191E-01
1.278	4.0916E-01
1.279	4.0626E-01
1.28	4.0387E-01
1.281	3.9554E-01
1.282	3.5695E-01
1.283	3.8978E-01
1.284	4.0268E-01
1.285	4.0577E-01
1.286	4.0878E-01
1.287	4.0405E-01
1.288	4.0192E-01
1.289	3.9194E-01
1.29	3.9522E-01
1.291	4.0004E-01
1.292	3.7946E-01
1.293	3.9506E-01
1.294	3.8709E-01
1.295	3.8801E-01
1.296	3.7322E-01
1.297	3.5583E-01
1.298	3.7536E-01
1.299	3.9127E-01
1.3	3.3855E-01
1.301	3.4728E-01
1.302	3.7539E-01
1.303	3.3197E-01
1.304	2.8849E-01
1.305	3.6783E-01
1.306	3.6853E-01
1.307	2.9362E-01
1.308	3.3277E-01
1.309	3.6822E-01
1.31	2.8908E-01
1.311	3.2012E-01
1.312	3.1986E-01
1.313	3.0089E-01
1.314	2.7690E-01
1.315	2.7447E-01
1.316	3.1113E-01
1.317	2.9969E-01
1.318	3.1984E-01
1.319	2.5803E-01
1.32	2.4864E-01
1.321	2.8684E-01
1.322	2.9023E-01
1.323	2.2386E-01
1.324	2.5231E-01
1.325	3.0943E-01
1.326	2.6956E-01
1.327	2.5593E-01
1.328	2.2555E-01
1.329	1.7097E-01
1.33	2.2052E-01
1.331	1.3951E-01
1.332	1.4046E-01
1.333	1.9545E-01
1.334	1.6302E-01
1.335	2.2244E-01
1.336	1.7670E-01
1.337	1.5852E-01
1.338	1.7151E-01
1.339	1.7033E-01
1.34	1.6216E-01
1.341	1.6419E-01
1.342	1.7149E-01
1.343	1.2259E-01
1.344	7.3018E-02
1.345	1.0521E-01
1.346	5.6189E-02
1.347	5.8058E-02
1.348	4.5862E-03
1.349	1.5617E-02
1.35	1.5488E-02
1.351	4.4759E-03
1.352	1.4661E-03
1.353	9.2918E-05
1.354	2.8051E-04
1.355	3.4847E-06
1.356	4.6489E-05
1.357	6.9429E-05
1.358	4.0575E-06
1.359	7.1040E-07
1.36	2.0706E-06
1.361	4.6566E-09
1.362	1.7489E-11
