1405718443 78 Jsc 9.67
1394724482 86 Jsc 96.75
1394724492 94 Jsc 967.88
1394724503 102 Jsc 9667.19
1405718443 78 Voc 0.7661
1394724482 86 Voc 0.9182
1394724492 94 Voc 1.0539
1394724503 102 Voc 1.1787
1405718443 78 Pm 5.21
1394724482 86 Pm 66.56
1394724492 94 Pm 794.33
1394724503 102 Pm 7397.50
1405718443 78 FF 70.34
1394724482 86 FF 74.93
1394724492 94 FF 77.87
1394724503 102 FF 64.92
1405718443 78 Eff 5.21
1394724482 86 Eff 6.66
1394724492 94 Eff 7.94
1394724503 102 Eff 7.40
